,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
176,1696242797464,-0.14648438,-0.14160156,0.9970703,0.09375,-0.15625,-0.25,0.0,0.0,0.0,312
177,1696242797504,-0.13574219,-0.13769531,0.98535156,-0.03125,-0.03125,-0.0625,0.0,0.0,0.0,313
178,1696242797544,-0.13378906,-0.140625,0.98535156,-0.28125,0.09375,-0.1875,0.0,0.0,0.0,314
179,1696242797584,-0.14160156,-0.140625,0.9814453,0.28125,-0.21875,0.0,0.0,0.0,0.0,315
180,1696242797624,-0.14355469,-0.140625,0.984375,-0.09375,-0.28125,0.1875,0.0,0.0,0.0,316
181,1696242797664,-0.13867188,-0.13769531,0.9902344,-0.03125,-0.21875,-0.0625,0.0,0.0,0.0,317
182,1696242797704,-0.12988281,-0.13476562,0.99902344,0.15625,-0.03125,-0.3125,0.0,0.0,0.0,318
183,1696242797744,-0.13867188,-0.1328125,0.98828125,-0.15625,0.03125,-0.25,0.0,0.0,0.0,319
184,1696242797784,-0.13671875,-0.13574219,0.9951172,0.34375,-0.03125,-0.1875,0.0,0.0,0.0,320
185,1696242797824,-0.12792969,-0.1484375,0.99609375,-0.34375,-0.03125,0.0625,0.0,0.0,0.0,321
186,1696242797864,-0.13769531,-0.14257812,1.0029297,-0.28125,0.03125,-0.125,0.0,0.0,0.0,322
187,1696242797904,-0.13671875,-0.1328125,0.9980469,0.21875,0.03125,-0.1875,-66.625,-2.375,-29.75,323
188,1696242797944,-0.13476562,-0.14550781,0.99121094,-0.78125,-0.03125,-0.3125,0.0,0.0,0.0,324
189,1696242797984,-0.12695312,-0.14160156,1.0068359,-0.28125,0.09375,-0.1875,0.0,0.0,0.0,325
190,1696242798024,-0.13476562,-0.13964844,0.9863281,0.21875,0.03125,-0.125,0.0,0.0,0.0,326
191,1696242798064,-0.13671875,-0.14453125,0.98828125,-0.21875,-0.03125,0.0,0.0,0.0,0.0,327
192,1696242798104,-0.12695312,-0.14746094,1.0097656,0.40625,-0.03125,0.0,0.0,0.0,0.0,328
193,1696242798144,-0.1328125,-0.14941406,1.0029297,0.09375,-0.15625,-0.25,0.0,0.0,0.0,329
194,1696242798184,-0.14257812,-0.13867188,0.99121094,0.46875,0.03125,0.0625,0.0,0.0,0.0,330
195,1696242798224,-0.1328125,-0.13671875,0.99121094,-0.28125,-0.03125,0.0625,0.0,0.0,0.0,331
196,1696242798264,-0.13671875,-0.15039062,0.98828125,-0.09375,-0.09375,0.0,0.0,0.0,0.0,332
197,1696242798304,-0.13671875,-0.13964844,0.99121094,0.34375,-0.15625,0.0625,0.0,0.0,0.0,333
198,1696242798344,-0.14257812,-0.12792969,0.99316406,0.09375,0.03125,0.0,0.0,0.0,0.0,334
199,1696242798384,-0.12890625,-0.14257812,1.0029297,0.21875,0.09375,-0.1875,0.0,0.0,0.0,335
200,1696242798424,-0.14257812,-0.13574219,0.9873047,0.21875,0.09375,-0.1875,-65.6875,-1.75,-30.6875,336
201,1696242798464,-0.12695312,-0.13574219,0.9873047,0.09375,0.03125,-0.0625,0.0,0.0,0.0,337
202,1696242798504,-0.13183594,-0.13671875,0.9902344,0.21875,-0.03125,-0.125,0.0,0.0,0.0,338
203,1696242798544,-0.13867188,-0.14453125,0.9951172,0.09375,-0.03125,-0.125,0.0,0.0,0.0,339
204,1696242798584,-0.14160156,-0.1484375,1.0048828,0.21875,-0.03125,0.0,0.0,0.0,0.0,340
205,1696242798624,-0.13867188,-0.14648438,0.9892578,0.15625,0.03125,-0.0625,0.0,0.0,0.0,341
206,1696242798664,-0.13867188,-0.140625,0.9863281,0.34375,0.03125,-0.3125,0.0,0.0,0.0,342
207,1696242798704,-0.14160156,-0.140625,0.9902344,-0.21875,0.15625,0.0,0.0,0.0,0.0,343
208,1696242798744,-0.13085938,-0.15039062,0.99609375,0.40625,0.03125,-0.1875,0.0,0.0,0.0,344
209,1696242798784,-0.13867188,-0.13769531,0.9941406,0.03125,-0.15625,-0.125,0.0,0.0,0.0,345
210,1696242798824,-0.12890625,-0.14160156,0.98828125,0.09375,-0.15625,-0.3125,0.0,0.0,0.0,346
211,1696242798864,-0.13769531,-0.13671875,1.0078125,0.5,-0.03125,-0.125,0.0,0.0,0.0,347
212,1696242798904,-0.13378906,-0.14550781,0.9970703,0.03125,-0.15625,-0.125,-65.125,-2.9375,-28.5625,348
213,1696242798944,-0.1328125,-0.1484375,0.9970703,0.5,-0.15625,0.0,0.0,0.0,0.0,349
214,1696242798984,-0.13183594,-0.13183594,0.9892578,0.5625,0.03125,-0.1875,0.0,0.0,0.0,350
215,1696242799024,-0.125,-0.14257812,0.9951172,0.21875,0.03125,-0.3125,0.0,0.0,0.0,351
216,1696242799064,-0.13574219,-0.14160156,0.9951172,0.46875,0.09375,-0.0625,0.0,0.0,0.0,352
217,1696242799104,-0.14257812,-0.14257812,0.9980469,0.21875,0.09375,-0.0625,0.0,0.0,0.0,353
218,1696242799144,-0.13964844,-0.14746094,0.9970703,-0.03125,0.03125,-0.1875,0.0,0.0,0.0,354
219,1696242799184,-0.13378906,-0.1484375,0.9921875,0.875,0.21875,-0.0625,0.0,0.0,0.0,355
220,1696242799224,-0.13867188,-0.13769531,0.98828125,0.6875,0.15625,-0.1875,0.0,0.0,0.0,356
221,1696242799264,-0.140625,-0.14453125,0.99902344,0.875,0.15625,-0.1875,0.0,0.0,0.0,357
222,1696242799304,-0.13574219,-0.14257812,1.0166016,0.75,0.03125,-0.0625,0.0,0.0,0.0,358
223,1696242799344,-0.13964844,-0.14550781,0.99121094,0.09375,-0.03125,-0.375,0.0,0.0,0.0,359
224,1696242799384,-0.13769531,-0.13769531,0.9921875,0.28125,0.34375,-0.25,0.0,0.0,0.0,360
225,1696242799424,-0.1328125,-0.14453125,0.9814453,0.875,-0.03125,-0.1875,-66.625,-2.375,-30.1875,361
226,1696242799464,-0.13574219,-0.13574219,0.9902344,0.5625,-0.09375,-0.0625,0.0,0.0,0.0,362
227,1696242799504,-0.13574219,-0.13378906,0.97753906,0.6875,0.09375,-0.125,0.0,0.0,0.0,363
228,1696242799544,-0.13671875,-0.14160156,0.9921875,0.46875,0.09375,-0.25,0.0,0.0,0.0,364
229,1696242799584,-0.13671875,-0.13867188,1.0029297,0.40625,0.34375,-0.0625,0.0,0.0,0.0,365
230,1696242799624,-0.15332031,-0.13085938,0.9863281,1.0,0.21875,-0.3125,0.0,0.0,0.0,366
231,1696242799664,-0.140625,-0.13671875,0.9921875,0.46875,0.15625,-0.1875,0.0,0.0,0.0,367
232,1696242799704,-0.14550781,-0.13867188,0.99902344,0.625,0.03125,-0.125,0.0,0.0,0.0,368
233,1696242799744,-0.13964844,-0.14355469,1.0058594,0.5625,0.03125,-0.125,0.0,0.0,0.0,369
234,1696242799784,-0.13769531,-0.14160156,0.98339844,0.21875,0.09375,0.0,0.0,0.0,0.0,370
235,1696242799824,-0.13769531,-0.13183594,1.0087891,0.5,0.03125,-0.1875,0.0,0.0,0.0,371
