,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
189,1696243233731,-1.0712891,0.28125,0.021484375,-19.625,-145.03125,34.34375,0.0,0.0,0.0,189
190,1696243233771,-0.8828125,0.140625,0.02734375,18.96875,-93.28125,45.28125,0.0,0.0,0.0,190
191,1696243233811,-0.5517578,0.024414062,0.024414062,-9.59375,-46.78125,48.09375,0.0,0.0,0.0,191
192,1696243233851,-0.43066406,0.1015625,-0.021484375,-58.8125,39.59375,9.6875,0.0,0.0,0.0,192
193,1696243233891,-0.56640625,0.095703125,-0.060546875,-56.0625,85.25,-1.34375,-102.3125,6.1875,-51.5,193
194,1696243233931,-1.5400391,0.5839844,0.6591797,2.90625,43.625,33.5625,0.0,0.0,0.0,194
195,1696243233971,-0.7246094,0.14453125,0.055664062,-185.21875,39.28125,28.25,0.0,0.0,0.0,195
196,1696243234011,-1.6132812,-0.22460938,-1.0068359,-160.84375,47.75,88.5,0.0,0.0,0.0,196
197,1696243234051,-1.3574219,-0.37402344,0.61035156,102.46875,-113.1875,44.0625,0.0,0.0,0.0,197
198,1696243234091,-0.6904297,0.65527344,-0.026367188,-336.21875,-38.40625,-2.8125,0.0,0.0,0.0,198
199,1696243234131,-1.1953125,0.11230469,0.19238281,-77.65625,-2.28125,68.09375,0.0,0.0,0.0,199
200,1696243234171,-1.4023438,-0.31640625,-0.06347656,-165.4375,6.25,7.1875,0.0,0.0,0.0,200
201,1696243234211,-0.9111328,0.06347656,0.119140625,-78.5625,-44.53125,0.25,0.0,0.0,0.0,201
202,1696243234251,-0.46679688,0.044921875,0.4404297,-155.84375,-34.09375,53.40625,0.0,0.0,0.0,202
203,1696243234291,-1.0107422,-0.57714844,0.32714844,-125.6875,-32.6875,134.21875,0.0,0.0,0.0,203
204,1696243234331,-0.9091797,-0.22070312,0.42871094,-61.0625,-37.625,94.59375,0.0,0.0,0.0,204
205,1696243234371,-0.37890625,0.13671875,0.6376953,-94.25,-34.5,67.9375,0.0,0.0,0.0,205
206,1696243234411,-0.8330078,0.068359375,0.69433594,-97.75,-33.65625,106.0625,-106.625,12.8125,-57.5,206
207,1696243234451,-0.9082031,0.08496094,0.5722656,-109.8125,-94.625,150.875,0.0,0.0,0.0,207
208,1696243234491,-0.22460938,-0.068359375,0.6035156,-37.3125,-111.78125,160.34375,0.0,0.0,0.0,208
209,1696243234531,-0.2109375,-0.07128906,0.47753906,-75.84375,-104.9375,150.625,0.0,0.0,0.0,209
210,1696243234571,-0.39160156,-0.04296875,0.94921875,-99.03125,-98.59375,133.96875,0.0,0.0,0.0,210
211,1696243234611,-0.4716797,-0.22363281,1.0947266,-50.3125,-130.53125,65.53125,0.0,0.0,0.0,211
212,1696243234651,0.013671875,0.059570312,1.1220703,-42.0,-127.78125,24.15625,0.0,0.0,0.0,212
213,1696243234691,0.064453125,0.60839844,1.2910156,-37.375,-94.75,-5.4375,0.0,0.0,0.0,213
214,1696243234731,-0.28515625,0.5361328,1.4345703,-52.5,-54.40625,-16.625,0.0,0.0,0.0,214
215,1696243234771,-0.3330078,0.28222656,1.5117188,-70.53125,-74.96875,18.3125,0.0,0.0,0.0,215
216,1696243234811,0.3310547,-0.22460938,1.4306641,-146.3125,-101.90625,-69.84375,0.0,0.0,0.0,216
217,1696243234851,0.07519531,0.083984375,1.1738281,-91.15625,-30.65625,-65.0625,0.0,0.0,0.0,217
218,1696243234891,0.22851562,-0.3466797,1.2900391,-23.21875,7.96875,-3.65625,-87.75,14.3125,-28.5625,218
219,1696243234931,0.12695312,-0.42578125,0.9589844,-56.46875,31.65625,-3.0,0.0,0.0,0.0,219
220,1696243234971,-0.056640625,-0.3720703,0.66015625,-41.09375,28.96875,12.5625,0.0,0.0,0.0,220
221,1696243235011,-0.08105469,-0.26367188,0.78027344,2.59375,15.90625,19.28125,0.0,0.0,0.0,221
222,1696243235051,-1.3408203,-0.103515625,0.67578125,-58.125,26.84375,26.34375,0.0,0.0,0.0,222
223,1696243235091,-0.3203125,-0.05859375,0.51171875,14.0625,-6.125,-33.40625,0.0,0.0,0.0,223
224,1696243235131,-0.36621094,-0.18359375,0.87890625,12.1875,-15.46875,11.59375,0.0,0.0,0.0,224
225,1696243235171,-0.13574219,-0.13574219,1.0205078,17.125,12.125,5.1875,0.0,0.0,0.0,271
226,1696243235211,-0.037109375,-0.17675781,1.0419922,38.6875,-6.375,10.6875,0.0,0.0,0.0,272
227,1696243235251,-0.087890625,-0.12109375,1.1113281,32.8125,12.375,8.90625,0.0,0.0,0.0,273
228,1696243235291,0.037109375,-0.015625,0.9248047,48.0625,6.625,8.34375,0.0,0.0,0.0,274
229,1696243235331,0.16113281,-0.17578125,1.5068359,22.5625,66.75,-4.84375,0.0,0.0,0.0,275
230,1696243235371,0.19335938,0.083984375,1.1650391,32.75,35.0625,-0.3125,0.0,0.0,0.0,276
231,1696243235411,0.51953125,-0.021484375,1.5820312,5.65625,88.53125,-25.75,0.0,0.0,0.0,277
232,1696243235451,-0.15820312,0.18652344,1.265625,13.21875,108.6875,-27.03125,0.0,0.0,0.0,278
233,1696243235491,-0.29003906,0.09667969,1.3056641,0.03125,135.28125,-29.625,0.0,0.0,0.0,279
234,1696243235531,-0.17285156,0.2685547,1.2529297,-13.375,152.9375,-7.09375,0.0,0.0,0.0,280
235,1696243235571,-0.16113281,0.043945312,1.1484375,-61.96875,193.34375,22.21875,-99.75,23.0,-40.25,281
236,1696243235611,-0.796875,-0.02734375,0.5722656,-80.34375,284.15625,71.40625,0.0,0.0,0.0,282
237,1696243235651,-2.0009766,0.46972656,0.3466797,92.4375,298.8125,179.9375,0.0,0.0,0.0,283
238,1696243235691,-2.0009766,0.34960938,0.39648438,-6.96875,271.75,-27.09375,0.0,0.0,0.0,284
239,1696243235731,-1.0019531,0.56152344,0.13769531,186.4375,186.375,26.0,0.0,0.0,0.0,285
