,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
181,1696258035860,-0.041015625,0.018554688,0.4033203,80.3125,11.8125,-11.5625,0.0,0.0,0.0
182,1696258035900,-1.8203125,-0.11035156,0.5410156,40.40625,86.03125,27.375,-24.75,49.375,-228.1875
183,1696258035940,-1.3896484,0.57421875,0.07519531,-70.9375,-37.34375,-15.53125,0.0,0.0,0.0
184,1696258035980,0.23046875,0.6826172,0.28710938,32.15625,27.84375,16.3125,0.0,0.0,0.0
185,1696258036020,-1.3896484,-0.43359375,-0.52246094,-139.78125,129.28125,59.40625,0.0,0.0,0.0
186,1696258036060,-1.2919922,-0.12597656,0.265625,-41.3125,104.40625,53.0,0.0,0.0,0.0
187,1696258036100,-0.5996094,0.14648438,0.32128906,-47.3125,118.5625,12.53125,0.0,0.0,0.0
188,1696258036140,-1.0029297,-0.107421875,-0.01953125,-38.6875,110.875,32.3125,0.0,0.0,0.0
189,1696258036180,-0.86328125,-0.09375,0.01953125,-21.84375,103.71875,8.5625,0.0,0.0,0.0
190,1696258036220,-0.8691406,0.009765625,-0.028320312,-6.96875,96.15625,15.71875,0.0,0.0,0.0
191,1696258036260,-0.88964844,0.0029296875,0.16113281,-16.25,87.0,20.46875,0.0,0.0,0.0
192,1696258036300,-1.0058594,0.005859375,-0.0087890625,-9.59375,89.625,35.25,0.0,0.0,0.0
193,1696258036340,-1.0576172,0.06933594,0.103515625,-41.9375,77.09375,27.4375,0.0,0.0,0.0
194,1696258036380,-1.1669922,-0.0546875,0.11230469,-26.0625,31.09375,22.84375,-120.875,74.3125,94.875
195,1696258036420,-1.1826172,-0.10644531,0.09472656,-31.625,11.375,4.84375,0.0,0.0,0.0
196,1696258036460,-1.5996094,-0.25,-0.041992188,-35.46875,-42.09375,6.25,0.0,0.0,0.0
197,1696258036500,-1.6025391,-0.045898438,-0.11230469,15.9375,-78.96875,-24.59375,0.0,0.0,0.0
198,1696258036540,-1.0986328,0.28222656,0.103515625,67.5625,-174.78125,-41.125,0.0,0.0,0.0
199,1696258036580,-1.5146484,0.5908203,-0.14160156,108.40625,-203.46875,-19.09375,0.0,0.0,0.0
200,1696258036620,-1.1503906,-0.056640625,0.03515625,-49.5,-141.9375,-16.03125,0.0,0.0,0.0
201,1696258036660,-1.3554688,0.296875,0.03125,-113.84375,-132.5625,-54.4375,0.0,0.0,0.0
202,1696258036700,-0.9042969,0.013671875,0.18847656,58.03125,-194.9375,-48.5,0.0,0.0,0.0
203,1696258036740,-0.5292969,-0.034179688,0.11816406,56.40625,-113.8125,-44.34375,0.0,0.0,0.0
204,1696258036780,-0.2919922,0.053710938,0.2109375,47.46875,-97.28125,-23.53125,0.0,0.0,0.0
205,1696258036820,-0.16894531,0.10449219,0.22363281,27.875,-30.6875,-25.90625,0.0,0.0,0.0
206,1696258036860,-0.23925781,0.076171875,0.140625,57.75,39.875,-23.34375,0.0,0.0,0.0
207,1696258036900,-0.4794922,-0.07421875,0.45214844,15.1875,83.6875,-7.65625,48.875,96.8125,-220.375
208,1696258036940,-1.2753906,0.01171875,1.1875,-21.90625,87.3125,-25.0,0.0,0.0,0.0
209,1696258036980,-1.6533203,-0.32421875,1.2246094,-64.53125,25.71875,-18.96875,0.0,0.0,0.0
210,1696258037020,-0.34277344,-0.07714844,0.7597656,127.6875,-40.5625,-3.9375,0.0,0.0,0.0
211,1696258037060,-1.109375,-0.5019531,0.5449219,113.65625,20.59375,16.25,0.0,0.0,0.0
212,1696258037100,-1.9755859,0.45996094,0.27441406,-68.25,20.09375,12.71875,0.0,0.0,0.0
213,1696258037140,-0.115234375,1.0195312,0.38964844,59.625,-0.59375,3.375,0.0,0.0,0.0
214,1696258037180,-0.9003906,-0.17773438,-0.26464844,-129.75,105.6875,52.5,0.0,0.0,0.0
215,1696258037220,-1.4101562,-0.4091797,-0.005859375,-73.0,106.59375,54.71875,0.0,0.0,0.0
216,1696258037260,-0.78027344,0.115234375,0.43554688,-32.53125,111.59375,10.625,0.0,0.0,0.0
217,1696258037300,-0.7783203,-0.0625,0.08105469,-39.875,120.4375,21.9375,0.0,0.0,0.0
218,1696258037340,-1.0126953,-0.140625,0.0068359375,-15.6875,113.4375,12.28125,0.0,0.0,0.0
219,1696258037380,-0.81347656,-0.045898438,0.111328125,-9.28125,99.8125,8.625,-2.5625,159.1875,-104.125
220,1696258037420,-0.9316406,-0.08691406,0.037109375,-15.03125,95.53125,17.53125,0.0,0.0,0.0
221,1696258037460,-0.9160156,0.1015625,0.10058594,0.1875,81.25,17.34375,0.0,0.0,0.0
222,1696258037500,-1.0351562,0.1640625,0.087890625,-17.59375,80.65625,35.40625,0.0,0.0,0.0
223,1696258037540,-1.1289062,-0.0390625,-0.099609375,-31.0625,48.25,27.3125,0.0,0.0,0.0
224,1696258037580,-1.2060547,-0.033203125,0.017578125,-25.6875,27.25,4.84375,0.0,0.0,0.0
225,1696258037620,-1.5791016,-0.26757812,-0.10839844,0.59375,4.125,2.40625,0.0,0.0,0.0
226,1696258037660,-1.7255859,0.0078125,0.16992188,-1.53125,-27.3125,-18.09375,0.0,0.0,0.0
227,1696258037700,-1.3046875,-0.001953125,-0.059570312,-5.875,-138.09375,-19.8125,0.0,0.0,0.0
228,1696258037740,-1.1269531,0.13769531,0.265625,52.3125,-203.40625,-28.5,0.0,0.0,0.0
229,1696258037780,-1.3847656,0.8251953,0.020507812,74.6875,-147.5,-40.03125,0.0,0.0,0.0
230,1696258037820,-1.2490234,-0.20898438,0.037109375,-46.15625,-110.34375,-57.96875,0.0,0.0,0.0
231,1696258037860,-1.0488281,0.056640625,0.103515625,19.71875,-174.40625,-40.5,0.0,0.0,0.0
232,1696258037900,-0.7705078,-0.078125,0.10253906,39.84375,-159.40625,-38.125,168.3125,37.25,65.9375
233,1696258037940,-0.4423828,0.061523438,0.22070312,13.71875,-104.59375,-46.1875,0.0,0.0,0.0
234,1696258037980,-0.3017578,0.10449219,0.16992188,26.1875,-75.59375,-40.8125,0.0,0.0,0.0
