,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
227,1696254819779,-0.057617188,0.953125,0.27441406,-0.28125,-0.125,0.0,0.0,0.0,0.0
228,1696254819819,-0.053710938,0.9550781,0.2890625,-0.25,-0.21875,0.0,0.0,0.0,0.0
229,1696254819859,-0.052734375,0.9472656,0.29101562,-0.0625,0.125,0.0625,0.0,0.0,0.0
230,1696254819899,-0.05859375,0.9501953,0.27148438,0.0625,0.0625,0.125,0.0,0.0,0.0
231,1696254819939,-0.0546875,0.94921875,0.2705078,0.09375,0.0,-0.125,0.0,0.0,0.0
232,1696254819979,-0.0625,0.9453125,0.28320312,0.09375,-0.09375,0.0,0.0,0.0,0.0
233,1696254820019,-0.061523438,0.9472656,0.2763672,0.0625,-0.0625,0.1875,-20.375,66.9375,-208.5625
234,1696254820059,-0.056640625,0.9404297,0.2705078,0.0625,0.0625,0.1875,0.0,0.0,0.0
235,1696254820099,-0.055664062,0.95703125,0.28125,0.0,-0.09375,0.0,0.0,0.0,0.0
236,1696254820139,-0.057617188,0.953125,0.26953125,0.15625,0.0625,0.125,0.0,0.0,0.0
237,1696254820179,-0.055664062,0.9560547,0.26757812,-0.0625,0.0,0.0625,0.0,0.0,0.0
238,1696254820219,-0.05078125,0.9501953,0.27929688,0.09375,0.0,-0.0625,0.0,0.0,0.0
239,1696254820259,-0.06542969,0.94628906,0.26367188,0.0625,-0.0625,-0.125,0.0,0.0,0.0
240,1696254820299,-0.057617188,0.953125,0.26464844,0.0625,-0.15625,0.0,0.0,0.0,0.0
241,1696254820339,-0.0625,0.94433594,0.27441406,0.0625,-0.0625,0.125,0.0,0.0,0.0
242,1696254820379,-0.057617188,0.9501953,0.2890625,0.09375,0.1875,-0.0625,0.0,0.0,0.0
243,1696254820419,-0.055664062,0.9482422,0.2919922,0.0,0.0625,0.0625,0.0,0.0,0.0
244,1696254820459,-0.05859375,0.9423828,0.27441406,0.0625,-0.09375,0.125,0.0,0.0,0.0
245,1696254820499,-0.0625,0.9550781,0.2783203,0.15625,-0.09375,-0.0625,0.0,0.0,0.0
246,1696254820539,-0.059570312,0.953125,0.27441406,0.09375,0.1875,0.0625,-21.0,68.4375,-207.5
247,1696254820579,-0.06738281,0.9550781,0.28125,-0.125,-0.15625,0.0625,0.0,0.0,0.0
248,1696254820619,-0.061523438,0.9423828,0.28222656,-0.0625,-0.21875,0.0,0.0,0.0,0.0
249,1696254820659,-0.057617188,0.9453125,0.28710938,0.0625,-0.09375,-0.0625,0.0,0.0,0.0
250,1696254820699,-0.056640625,0.9453125,0.27539062,-0.0625,0.0625,-0.0625,0.0,0.0,0.0
251,1696254820739,-0.05859375,0.95410156,0.2763672,0.0625,0.0,-0.0625,0.0,0.0,0.0
252,1696254820779,-0.059570312,0.94628906,0.2734375,0.15625,-0.09375,-0.0625,0.0,0.0,0.0
253,1696254820819,-0.055664062,0.9560547,0.28125,0.0,-0.0625,-0.0625,0.0,0.0,0.0
254,1696254820859,-0.059570312,0.9511719,0.27539062,0.0625,0.0625,0.0625,0.0,0.0,0.0
