,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
173,1696255116144,-0.8847656,-0.14746094,0.16210938,-136.125,42.90625,17.375,0.0,0.0,0.0
174,1696255116184,-0.91015625,-0.42089844,0.21875,-96.34375,36.5625,22.6875,0.0,0.0,0.0
175,1696255116224,-0.85839844,-0.28515625,0.31445312,-49.71875,43.34375,-1.84375,0.0,0.0,0.0
176,1696255116264,-0.96875,-0.15820312,0.46972656,-71.1875,18.0,-3.0625,0.0,0.0,0.0
177,1696255116304,-0.8544922,0.0703125,0.35742188,-65.8125,-20.03125,0.65625,0.0,0.0,0.0
178,1696255116344,-1.3564453,-0.087890625,0.040039062,-21.125,-105.53125,7.375,0.0,0.0,0.0
179,1696255116384,-1.59375,-0.4892578,0.51953125,75.25,-193.59375,6.5625,0.0,0.0,0.0
180,1696255116424,-1.3623047,0.45898438,0.8984375,18.28125,-363.03125,88.46875,0.0,0.0,0.0
181,1696255116464,-1.3154297,-0.1796875,0.2861328,49.34375,-296.9375,174.125,0.0,0.0,0.0
182,1696255116504,-1.4296875,-0.6796875,0.16992188,-11.0,-211.53125,67.40625,0.0,0.0,0.0
183,1696255116544,-0.6191406,0.036132812,0.8496094,98.3125,-207.9375,52.78125,-44.5625,47.75,-206.125
184,1696255116584,0.4345703,0.21777344,0.22949219,146.9375,-52.125,5.03125,0.0,0.0,0.0
185,1696255116624,0.64453125,0.38671875,0.24804688,9.625,41.375,-38.59375,0.0,0.0,0.0
186,1696255116664,0.3515625,0.3017578,0.026367188,-25.15625,100.15625,-53.84375,0.0,0.0,0.0
187,1696255116704,0.4296875,0.6015625,-0.041015625,-80.03125,195.25,-80.65625,0.0,0.0,0.0
188,1696255116744,0.34472656,0.44335938,-0.2685547,-170.6875,313.28125,-83.9375,0.0,0.0,0.0
189,1696255116784,-1.9746094,0.265625,-0.7158203,-189.46875,316.71875,47.46875,0.0,0.0,0.0
190,1696255116824,-1.0019531,1.3476562,1.1591797,173.125,-30.875,-99.8125,0.0,0.0,0.0
191,1696255116864,-0.4560547,0.5234375,0.2783203,-13.5,16.46875,55.75,0.0,0.0,0.0
192,1696255116904,-1.0224609,-0.3359375,0.087890625,-114.875,91.5625,66.625,0.0,0.0,0.0
193,1696255116944,-1.0898438,-0.7470703,0.2998047,-42.625,77.21875,-16.5625,0.0,0.0,0.0
194,1696255116984,-0.8652344,-0.23535156,0.25683594,42.53125,61.90625,-10.03125,0.0,0.0,0.0
195,1696255117024,-0.8798828,0.08203125,0.25097656,-2.875,50.28125,4.5625,-52.375,41.75,-234.625
196,1696255117064,-0.8779297,0.020507812,0.26757812,-48.46875,62.875,21.15625,0.0,0.0,0.0
197,1696255117104,-0.8203125,-0.021484375,0.14746094,-39.625,50.34375,23.90625,0.0,0.0,0.0
198,1696255117144,-0.8613281,-0.20507812,0.08691406,-20.53125,40.96875,25.5625,0.0,0.0,0.0
199,1696255117184,-1.0009766,-0.32617188,0.20996094,-3.25,14.09375,29.34375,0.0,0.0,0.0
200,1696255117224,-1.5683594,-0.021484375,0.23730469,27.625,-27.34375,31.34375,0.0,0.0,0.0
201,1696255117264,-1.5878906,0.4111328,0.09472656,112.65625,-202.15625,20.0,0.0,0.0,0.0
202,1696255117304,-1.7578125,0.85253906,1.2412109,140.40625,-312.4375,142.4375,0.0,0.0,0.0
